region,fecha,casos_nuevos,fallecidos,fallecidos_d,casos_nuevos_d
Coquimbo,2020-09-17,63.6,2.8,8,61
Coquimbo,2020-09-18,52.6,3.2,3,76
Coquimbo,2020-09-19,50.6,3.2,3,54
Coquimbo,2020-09-20,42.2,1.6,2,33
Coquimbo,2020-09-21,31.4,1,0,29
Coquimbo,2020-09-22,28.6,2,0,19
Coquimbo,2020-09-23,32,2,0,22
Coquimbo,2020-09-24,36.8,2.6,8,40
Coquimbo,2020-09-25,48,2.6,2,50
Coquimbo,2020-09-26,54.2,3.4,3,53
Coquimbo,2020-09-27,54.2,1.8,0,75
Coquimbo,2020-09-28,52,1.4,4,53
Coquimbo,2020-09-29,47.8,1.2,0,40
Coquimbo,2020-09-30,41.4,1.6,0,39
Coquimbo,2020-10-01,42,1.2,2,32
Coquimbo,2020-10-02,39.8,1.4,2,43
Coquimbo,2020-10-03,38.6,1.4,2,56
Coquimbo,2020-10-04,38.6,1,1,29
Coquimbo,2020-10-05,35,0.6,0,33
Coquimbo,2020-10-06,30.2,1.2,0,32
Coquimbo,2020-10-07,28.2,1.4,0,25
Coquimbo,2020-10-08,26.8,1.4,5,32
Coquimbo,2020-10-09,24,1.6,2,19
Coquimbo,2020-10-10,24.2,1.8,0,26
Coquimbo,2020-10-11,22.6,0.8,1,18
Coquimbo,2020-10-12,21.2,0.4,1,26
Coquimbo,2020-10-13,20.4,0.4,0,24
Coquimbo,2020-10-14,21.8,0.8,0,12
Coquimbo,2020-10-15,21.8,1.2,0,22
Coquimbo,2020-10-16,22.6,1.8,3,25
Coquimbo,2020-10-17,23,2,3,26
Coquimbo,2020-10-18,23,2,3,28
Coquimbo,2020-10-19,21.2,1.4,1,14
Coquimbo,2020-10-20,18.6,1,0,22
Coquimbo,2020-10-21,15.6,0.4,0,16
Coquimbo,2020-10-22,17.2,0.4,1,13
Coquimbo,2020-10-23,16.6,0.4,0,13
Coquimbo,2020-10-24,15.4,0.6,1,22
Coquimbo,2020-10-25,13.6,0.4,0,19
Coquimbo,2020-10-26,15,0.4,1,10
Coquimbo,2020-10-27,14.2,0.6,0,4
Coquimbo,2020-10-28,13.2,0.6,0,20
Coquimbo,2020-10-29,14.2,1.2,2,18
Coquimbo,2020-10-30,16.2,1.8,0,14
Coquimbo,2020-10-31,13.4,2.2,4,15
Coquimbo,2020-11-01,12.4,1.8,3,14
Coquimbo,2020-11-02,11.8,1.8,2,6
Coquimbo,2020-11-03,10.8,1.4,0,13
Coquimbo,2020-11-04,10.2,1,0,11
Coquimbo,2020-11-05,11.4,0.8,2,10
Coquimbo,2020-11-06,10.2,1.2,1,11
Coquimbo,2020-11-07,10.8,1.4,1,12
Coquimbo,2020-11-08,10,1,2,7
Coquimbo,2020-11-09,9.2,0.8,1,14
Coquimbo,2020-11-10,10.2,0.8,0,6
Coquimbo,2020-11-11,9.8,0.4,0,7
Coquimbo,2020-11-12,10.8,0.4,1,17
Coquimbo,2020-11-13,11.4,0.6,0,5
Coquimbo,2020-11-14,11.2,0.6,1,19
Coquimbo,2020-11-15,9.2,0.4,1,9
Coquimbo,2020-11-16,10,0.4,0,6
Coquimbo,2020-11-17,9,0.2,0,7
Coquimbo,2020-11-18,12.2,0.2,0,9
Coquimbo,2020-11-19,16,0.2,0,14
Coquimbo,2020-11-20,16.8,0.4,1,25
Coquimbo,2020-11-21,19.6,0.6,0,25
Coquimbo,2020-11-22,21,0.6,1,11
Coquimbo,2020-11-23,19.4,0.4,1,23
Coquimbo,2020-11-24,18,0.6,0,21
Coquimbo,2020-11-25,19.6,0.6,0,17
Coquimbo,2020-11-26,22.2,0.8,1,18
Coquimbo,2020-11-27,26.6,0.8,1,19
Coquimbo,2020-11-28,27,1.2,2,36
Coquimbo,2020-11-29,26.4,1,0,43
Coquimbo,2020-11-30,25,0.8,2,19
Coquimbo,2020-12-01,23,0.8,0,15
Coquimbo,2020-12-02,18,1.2,0,12
Coquimbo,2020-12-03,26.4,0.8,2,26
Coquimbo,2020-12-04,26.6,0.8,2,18
Coquimbo,2020-12-05,36.8,0.8,0,61
Coquimbo,2020-12-06,35.2,0.4,0,16
Coquimbo,2020-12-07,34.8,0,0,63
Coquimbo,2020-12-08,29.8,0.2,0,18
Coquimbo,2020-12-09,31,0.2,0,16
Coquimbo,2020-12-10,23.4,0.6,1,36
Coquimbo,2020-12-11,23.6,0.8,0,22
Coquimbo,2020-12-12,38,1.4,2,25
Coquimbo,2020-12-13,38.2,1.2,1,19
Coquimbo,2020-12-14,40,1.2,3,88
Coquimbo,2020-12-15,42.8,1.4,0,37
Coquimbo,2020-12-16,48.8,1.8,0,31
Coquimbo,2020-12-17,37.4,1.2,3,39
Coquimbo,2020-12-18,40.6,1.6,3,49
Coquimbo,2020-12-19,42,1.8,0,31
Coquimbo,2020-12-20,42.8,1.2,2,53
Coquimbo,2020-12-21,40.8,0.6,1,38
Coquimbo,2020-12-22,43.2,0.8,0,43
Coquimbo,2020-12-23,42.6,0.4,0,39
Coquimbo,2020-12-24,43,0.6,1,43
Coquimbo,2020-12-25,37.8,0.8,0,50
Coquimbo,2020-12-26,35.8,0.8,2,40
Coquimbo,2020-12-27,33,0.6,1,17
Coquimbo,2020-12-28,31.8,0.6,0,29
Coquimbo,2020-12-29,33.2,0.8,0,29
Coquimbo,2020-12-30,45,1,0,44
Coquimbo,2020-12-31,49.2,1.4,3,47
Coquimbo,2021-01-01,50.4,1.8,2,76
Coquimbo,2021-01-02,49,1.8,2,50
Coquimbo,2021-01-03,50.4,1.2,2,35
Coquimbo,2021-01-04,40.6,0.8,0,37
Coquimbo,2021-01-05,44.2,0.6,0,54
Coquimbo,2021-01-06,50.8,0.8,0,27
Coquimbo,2021-01-07,57.4,1.4,1,68
Coquimbo,2021-01-08,59.8,1.4,3,68
Coquimbo,2021-01-09,81,1.8,3,70
Coquimbo,2021-01-10,80.6,1.6,0,66
Coquimbo,2021-01-11,80.8,1,2,133
Coquimbo,2021-01-12,80.4,1,0,66
Coquimbo,2021-01-13,89.6,1.6,0,69
Coquimbo,2021-01-14,81.8,1.4,3,68
Coquimbo,2021-01-15,82.2,1.6,3,112
Coquimbo,2021-01-16,86.2,2,1,94
Coquimbo,2021-01-17,91.8,1.4,1,68
Coquimbo,2021-01-18,88.2,0.8,2,89
Coquimbo,2021-01-19,91,1,0,96
Coquimbo,2021-01-20,98,1.2,0,94
Coquimbo,2021-01-21,103.6,0.8,2,108
Coquimbo,2021-01-22,105.6,1.2,2,103
Coquimbo,2021-01-23,107.8,1.4,0,117
Coquimbo,2021-01-24,110.4,1,2,106
Coquimbo,2021-01-25,110.4,0.6,1,105
Coquimbo,2021-01-26,109.8,1.6,0,121
Coquimbo,2021-01-27,118.8,1.8,0,103
Coquimbo,2021-01-28,121.6,2,5,114
Coquimbo,2021-01-29,119.6,2.6,3,151
Coquimbo,2021-01-30,123.4,3,2,119
Coquimbo,2021-01-31,125,2,3,111
Coquimbo,2021-02-01,114.8,1.4,2,122
Coquimbo,2021-02-02,119.2,2,0,122
Coquimbo,2021-02-03,137.6,2,0,100
Coquimbo,2021-02-04,144.4,2,5,141
Coquimbo,2021-02-05,148,2.6,3,203
Coquimbo,2021-02-06,155.2,2.8,2,156
Coquimbo,2021-02-07,152.4,1.8,3,140
Coquimbo,2021-02-08,129,1.2,1,136
Coquimbo,2021-02-09,123,2.2,0,127
Coquimbo,2021-02-10,128.4,2,0,86
Coquimbo,2021-02-11,125.6,2.6,7,126
Coquimbo,2021-02-12,134,2.8,2,167
Coquimbo,2021-02-13,145.6,3.8,4,122
Coquimbo,2021-02-14,138.8,2.4,1,169
Coquimbo,2021-02-15,117.2,2,5,144
Coquimbo,2021-02-16,124.6,1.6,0,92
Coquimbo,2021-02-17,120,1.8,0,59
Coquimbo,2021-02-18,123.2,1.4,2,159
Coquimbo,2021-02-19,141,2.2,2,146
Coquimbo,2021-02-20,160.2,2.4,3,160
Coquimbo,2021-02-21,151.4,2,4,181
Coquimbo,2021-02-22,137.6,1.6,1,155
Coquimbo,2021-02-23,140,2.6,0,115
Coquimbo,2021-02-24,148.6,2.6,0,77
Coquimbo,2021-02-25,150.6,2.8,8,172
Coquimbo,2021-02-26,166.6,3.4,4,224
Coquimbo,2021-02-27,187.4,3.8,2,165
Coquimbo,2021-02-28,188.4,2.2,3,195
Coquimbo,2021-03-01,164.4,1.4,2,181
Coquimbo,2021-03-02,172.6,3,0,177
Coquimbo,2021-03-03,180.8,3.2,0,104
Coquimbo,2021-03-04,185.2,3.2,10,206
Coquimbo,2021-03-05,199.6,4,4,236
Coquimbo,2021-03-06,220.6,4.4,2,203
Coquimbo,2021-03-07,214,2.4,4,249
Coquimbo,2021-03-08,192.4,1.6,2,209
Coquimbo,2021-03-09,190.2,2.4,0,173
Coquimbo,2021-03-10,188.2,2.4,0,128
Coquimbo,2021-03-11,191.8,3.2,6,192
Coquimbo,2021-03-12,201.2,3.8,4,239
Coquimbo,2021-03-13,210.2,5.4,6,227
Coquimbo,2021-03-14,207,4.2,3,220
Coquimbo,2021-03-15,181.6,3.4,8,173
Coquimbo,2021-03-16,182.6,3.6,0,176
Coquimbo,2021-03-17,187.8,4,0,112
Coquimbo,2021-03-18,204.6,2.8,7,232
Coquimbo,2021-03-19,207.8,3.6,5,246
Coquimbo,2021-03-20,228.8,5,2,257
Coquimbo,2021-03-21,220.4,3.6,4,192
Coquimbo,2021-03-22,195.2,2.6,7,217
Coquimbo,2021-03-23,182.6,2.8,0,190
Coquimbo,2021-03-24,185.6,2.6,0,120
Coquimbo,2021-03-25,192.4,2.2,3,194
Coquimbo,2021-03-26,188.4,3,3,207
Coquimbo,2021-03-27,201,5.2,5,251
Coquimbo,2021-03-28,208.4,4.6,4,170
Coquimbo,2021-03-29,182.2,4,11,183
Coquimbo,2021-03-30,169.8,5,0,231
Coquimbo,2021-03-31,193.6,5.4,0,76
Coquimbo,2021-04-01,201.2,4.4,10,189
Coquimbo,2021-04-02,199,5.2,6,289
Coquimbo,2021-04-03,211.6,5.2,6,221
Coquimbo,2021-04-04,201,3.2,4,220
Coquimbo,2021-04-05,160.2,2,0,139
Coquimbo,2021-04-06,155.8,2.2,0,136
Coquimbo,2021-04-07,161.8,2.6,0,85
Coquimbo,2021-04-08,162.8,3.6,7,199
Coquimbo,2021-04-09,177,4.4,6,250
Coquimbo,2021-04-10,200.4,5.2,5,144
Coquimbo,2021-04-11,187.2,3.8,4,207
Coquimbo,2021-04-12,154.4,2.6,4,202
Coquimbo,2021-04-13,164,3.4,0,133
Coquimbo,2021-04-14,171.2,3.2,0,86
Coquimbo,2021-04-15,164,3,9,192
Coquimbo,2021-04-16,168.4,3.8,3,243
Coquimbo,2021-04-17,185.2,5.2,3,166
Coquimbo,2021-04-18,174.2,3.4,4,155
Coquimbo,2021-04-19,147.2,3,7,170
Coquimbo,2021-04-20,146.2,3.2,0,137
Coquimbo,2021-04-21,160,4.2,1,108
Coquimbo,2021-04-22,162.2,3.2,4,161
Coquimbo,2021-04-23,166.6,3.6,9,224
Coquimbo,2021-04-24,179.2,3.8,2,181
Coquimbo,2021-04-25,174,3,2,159
Coquimbo,2021-04-26,146.8,1.2,2,171
Coquimbo,2021-04-27,150,2.2,0,135
Coquimbo,2021-04-28,158,2.2,0,88
Coquimbo,2021-04-29,164.2,2,7,197
Coquimbo,2021-04-30,166.6,2.4,2,199
Coquimbo,2021-05-01,176.4,3,1,202
Coquimbo,2021-05-02,165.2,1.6,2,147
Coquimbo,2021-05-03,141.6,1.2,3,137
Coquimbo,2021-05-04,136.2,2.8,0,141
Coquimbo,2021-05-05,NA,NA,0,81
Coquimbo,2021-05-06,NA,NA,9,175
Valparaíso,2020-03-03,NA,NA,NA,0
Valparaíso,2020-03-04,NA,NA,NA,0
Valparaíso,2020-03-05,0,NA,NA,0
Valparaíso,2020-03-06,0,NA,NA,0
Valparaíso,2020-03-07,0,NA,NA,0
Valparaíso,2020-03-08,0,NA,NA,0
Valparaíso,2020-03-09,0,NA,NA,0
Valparaíso,2020-03-10,0,NA,NA,0
Valparaíso,2020-03-11,0,NA,NA,0
Valparaíso,2020-03-12,0,NA,NA,0
Valparaíso,2020-03-13,0,NA,NA,0
Valparaíso,2020-03-14,0.2,NA,NA,0
Valparaíso,2020-03-15,0.2,NA,NA,0
Valparaíso,2020-03-16,0.2,NA,NA,1
Valparaíso,2020-03-17,0.8,NA,NA,0
Valparaíso,2020-03-18,1,NA,NA,0
Valparaíso,2020-03-19,2.4,NA,NA,3
Valparaíso,2020-03-20,3,NA,NA,1
Valparaíso,2020-03-21,3.6,NA,NA,8
Valparaíso,2020-03-22,4.2,NA,NA,3
Valparaíso,2020-03-23,5.4,NA,0,3
Valparaíso,2020-03-24,6.2,NA,0,6
Valparaíso,2020-03-25,6.6,0,0,7
Valparaíso,2020-03-26,10.4,0,0,12
Valparaíso,2020-03-27,11,0,0,5
Valparaíso,2020-03-28,15.2,0,0,22
Valparaíso,2020-03-29,14.2,0.2,0,9
Valparaíso,2020-03-30,17.4,0.2,0,28
Valparaíso,2020-03-31,17,0.2,1,7
Valparaíso,2020-04-01,19.2,0.2,0,21
Valparaíso,2020-04-02,15.4,0.2,0,20
Valparaíso,2020-04-03,15.2,0,0,20
Valparaíso,2020-04-04,12.4,0,0,9
Valparaíso,2020-04-05,11.6,0,0,6
Valparaíso,2020-04-06,9.8,0.2,0,7
Valparaíso,2020-04-07,9,0.2,0,16
Valparaíso,2020-04-08,10,0.2,1,11
Valparaíso,2020-04-09,10,0.2,0,5
Valparaíso,2020-04-10,8,0.2,0,11
Valparaíso,2020-04-11,9.6,0,0,7
Valparaíso,2020-04-12,11,0,0,6
Valparaíso,2020-04-13,11.6,0,0,19
Valparaíso,2020-04-14,16.4,0.4,0,12
Valparaíso,2020-04-15,18.2,0.4,0,14
Valparaíso,2020-04-16,17.2,0.4,2,31
Valparaíso,2020-04-17,19.2,0.6,0,15
Valparaíso,2020-04-18,17.8,0.6,0,14
Valparaíso,2020-04-19,14.6,0.4,1,22
Valparaíso,2020-04-20,15.2,0.6,0,7
Valparaíso,2020-04-21,14,0.6,1,15
Valparaíso,2020-04-22,11,0.6,1,18
Valparaíso,2020-04-23,13.2,0.8,0,8
Valparaíso,2020-04-24,11.4,0.6,1,7
Valparaíso,2020-04-25,12.8,0.4,1,18
Valparaíso,2020-04-26,12.8,0.6,0,6
Valparaíso,2020-04-27,18,0.8,0,25
Valparaíso,2020-04-28,21,0.6,1,8
Valparaíso,2020-04-29,21.6,0.6,2,33
Valparaíso,2020-04-30,25.8,0.8,0,33
Valparaíso,2020-05-01,29,0.6,0,9
Valparaíso,2020-05-02,26,0.2,1,46
Valparaíso,2020-05-03,25.6,0.6,0,24
Valparaíso,2020-05-04,29.6,0.8,0,18
Valparaíso,2020-05-05,33.4,0.8,2,31
Valparaíso,2020-05-06,38,1,1,29
Valparaíso,2020-05-07,44.4,1.2,1,65
Valparaíso,2020-05-08,49.2,1,1,47
Valparaíso,2020-05-09,50.8,1,1,50
Valparaíso,2020-05-10,49.6,1.2,1,55
Valparaíso,2020-05-11,59,1.2,1,37
Valparaíso,2020-05-12,67,1.2,2,59
Valparaíso,2020-05-13,75.8,1.4,1,94
Valparaíso,2020-05-14,79,1.4,1,90
Valparaíso,2020-05-15,89,1.2,2,99
Valparaíso,2020-05-16,86,1.2,1,53
Valparaíso,2020-05-17,85.2,1.4,1,109
Valparaíso,2020-05-18,91.6,1.6,1,79
Valparaíso,2020-05-19,104.4,2,2,86
Valparaíso,2020-05-20,109.2,2.2,3,131
Valparaíso,2020-05-21,112.6,2.8,3,117
Valparaíso,2020-05-22,118.2,3.2,2,133
Valparaíso,2020-05-23,107,3.6,4,96
Valparaíso,2020-05-24,113.6,3.8,4,114
Valparaíso,2020-05-25,111.2,3.6,5,75
Valparaíso,2020-05-26,122.8,3.2,4,150
Valparaíso,2020-05-27,122.4,2.6,1,121
Valparaíso,2020-05-28,146.4,2,2,154
Valparaíso,2020-05-29,142.4,1.8,1,112
Valparaíso,2020-05-30,154.4,2.4,2,195
Valparaíso,2020-05-31,173,2.4,3,130
Valparaíso,2020-06-01,185.4,3.2,4,181
Valparaíso,2020-06-02,196,3,2,247
Valparaíso,2020-06-03,219.8,4.4,5,174
Valparaíso,2020-06-04,246.4,4.2,1,248
Valparaíso,2020-06-05,253.4,3.8,10,249
Valparaíso,2020-06-06,276,3.2,3,314
Valparaíso,2020-06-07,274.8,3,0,282
Valparaíso,2020-06-08,269.6,3.8,2,287
Valparaíso,2020-06-09,257,4.8,0,242
Valparaíso,2020-06-10,261.8,7,14,223
Valparaíso,2020-06-11,275.6,7,8,251
Valparaíso,2020-06-12,273.4,8,11,306
Valparaíso,2020-06-13,279.6,5.4,2,356
Valparaíso,2020-06-14,279.4,3.8,5,231
Valparaíso,2020-06-15,259.4,4.6,1,254
Valparaíso,2020-06-16,232.2,4.6,0,250
Valparaíso,2020-06-17,243,5,15,206
Valparaíso,2020-06-18,243.4,6.4,2,220
Valparaíso,2020-06-19,250.2,8.8,7,285
Valparaíso,2020-06-20,272.4,5.8,8,256
Valparaíso,2020-06-21,285.6,5.4,12,284
Valparaíso,2020-06-22,285.8,7.4,0,317
Valparaíso,2020-06-23,293.6,7.4,0,286
Valparaíso,2020-06-24,299.8,6.8,17,286
Valparaíso,2020-06-25,287.8,9.4,8,295
Valparaíso,2020-06-26,281.2,11.8,9,315
Valparaíso,2020-06-27,270.8,8.4,13,257
Valparaíso,2020-06-28,254,7,12,253
Valparaíso,2020-06-29,242.2,5.2,0,234
Valparaíso,2020-06-30,229.4,7,1,211
Valparaíso,2020-07-01,231.6,7.4,0,256
Valparaíso,2020-07-02,245,9.8,22,193
Valparaíso,2020-07-03,259.8,12.4,14,264
Valparaíso,2020-07-04,244.6,12.4,12,301
Valparaíso,2020-07-05,246.4,8,14,285
Valparaíso,2020-07-06,226.6,7.4,0,180
Valparaíso,2020-07-07,206.2,6.8,0,202
Valparaíso,2020-07-08,200.4,5.6,11,165
Valparaíso,2020-07-09,205.2,6.8,9,199
Valparaíso,2020-07-10,216.6,7.8,8,256
Valparaíso,2020-07-11,227.2,5.6,6,204
Valparaíso,2020-07-12,221.2,3.8,5,259
Valparaíso,2020-07-13,192.6,5.4,0,218
Valparaíso,2020-07-14,191,7.4,0,169
Valparaíso,2020-07-15,177.8,15.2,16,113
Valparaíso,2020-07-16,162.6,16.4,16,196
Valparaíso,2020-07-17,164.8,16.6,44,193
Valparaíso,2020-07-18,178.4,16,6,142
Valparaíso,2020-07-19,168.4,12.8,1,180
Valparaíso,2020-07-20,171.2,4.2,13,181
Valparaíso,2020-07-21,182.2,5.6,0,146
Valparaíso,2020-07-22,178.2,7.4,1,207
Valparaíso,2020-07-23,191.4,6.6,13,197
Valparaíso,2020-07-24,190.8,7.4,10,160
Valparaíso,2020-07-25,178.8,8.4,9,247
Valparaíso,2020-07-26,165.6,6,4,143
Valparaíso,2020-07-27,155.8,4,6,147
Valparaíso,2020-07-28,141.6,6.4,1,131
Valparaíso,2020-07-29,142.8,6.6,0,111
Valparaíso,2020-07-30,150.4,7.4,21,176
Valparaíso,2020-07-31,162.8,8.4,5,149
Valparaíso,2020-08-01,165.2,10.2,10,185
Valparaíso,2020-08-02,157.4,6,6,193
Valparaíso,2020-08-03,149.4,5.4,9,123
Valparaíso,2020-08-04,150.4,7,0,137
Valparaíso,2020-08-05,145,6.8,2,109
Valparaíso,2020-08-06,168.4,5.8,18,190
Valparaíso,2020-08-07,175,8.4,5,166
Valparaíso,2020-08-08,184.2,9,4,240
Valparaíso,2020-08-09,171.6,5.4,13,170
Valparaíso,2020-08-10,167.4,5.2,5,155
Valparaíso,2020-08-11,155.6,8.2,0,127
Valparaíso,2020-08-12,158.8,6.2,4,145
Valparaíso,2020-08-13,164.4,6.2,19,181
Valparaíso,2020-08-14,185.8,7.6,3,186
Valparaíso,2020-08-15,182.8,8.6,5,183
Valparaíso,2020-08-16,168.8,5,7,234
Valparaíso,2020-08-17,163.6,4.6,9,130
Valparaíso,2020-08-18,157.8,5.6,1,111
Valparaíso,2020-08-19,149,5.4,1,160
Valparaíso,2020-08-20,156,5,10,154
Valparaíso,2020-08-21,172.4,5.6,6,190
Valparaíso,2020-08-22,174.8,6.6,7,165
Valparaíso,2020-08-23,166.2,4.8,4,193
Valparaíso,2020-08-24,156.4,3.6,6,172
Valparaíso,2020-08-25,159.2,4.8,1,111
Valparaíso,2020-08-26,164.2,5.8,0,141
Valparaíso,2020-08-27,176.4,6.2,13,179
Valparaíso,2020-08-28,200.8,8.2,9,218
Valparaíso,2020-08-29,213.8,9.8,8,233
Valparaíso,2020-08-30,212.2,7.6,11,233
Valparaíso,2020-08-31,209.8,5.8,8,206
Valparaíso,2020-09-01,193,7.4,2,171
Valparaíso,2020-09-02,187.2,7,0,206
Valparaíso,2020-09-03,187.4,6.8,16,149
Valparaíso,2020-09-04,192.2,7.6,9,204
Valparaíso,2020-09-05,178.8,9.8,7,207
Valparaíso,2020-09-06,173.2,7,6,195
Valparaíso,2020-09-07,154.6,5.2,11,139
Valparaíso,2020-09-08,146.4,6.2,2,121
Valparaíso,2020-09-09,144.8,5.8,0,111
Valparaíso,2020-09-10,155.2,4.8,12,166
Valparaíso,2020-09-11,171,5.8,4,187
Valparaíso,2020-09-12,187,7.4,6,191
Valparaíso,2020-09-13,183.6,5,7,200
Valparaíso,2020-09-14,166.8,4.2,8,191
Valparaíso,2020-09-15,152.8,5.8,0,149
Valparaíso,2020-09-16,152.8,6.2,0,103
Valparaíso,2020-09-17,145.6,6.4,14,121
Valparaíso,2020-09-18,139,7,9,200
Valparaíso,2020-09-19,131.8,7,9,155
Valparaíso,2020-09-20,118.2,4.2,3,116
Valparaíso,2020-09-21,97.8,2.4,0,67
Valparaíso,2020-09-22,96,3,0,53
Valparaíso,2020-09-23,108.2,4,0,98
Valparaíso,2020-09-24,130.8,4.6,12,146
Valparaíso,2020-09-25,148.8,6.4,8,177
Valparaíso,2020-09-26,152.6,7.2,3,180
Valparaíso,2020-09-27,146.6,4.8,9,143
Valparaíso,2020-09-28,135.4,3.2,4,117
Valparaíso,2020-09-29,124.2,6.6,0,116
Valparaíso,2020-09-30,119.8,6,0,121
Valparaíso,2020-10-01,124.2,6.4,20,124
Valparaíso,2020-10-02,133,7.8,6,121
Valparaíso,2020-10-03,126.6,9.4,6,139
Valparaíso,2020-10-04,122.4,5.4,7,160
Valparaíso,2020-10-05,117.4,4.2,8,89
Valparaíso,2020-10-06,107.2,6.2,0,103
Valparaíso,2020-10-07,96,6.4,0,96
Valparaíso,2020-10-08,105,6,16,88
Valparaíso,2020-10-09,108.4,7.4,8,104
Valparaíso,2020-10-10,108.2,9.4,6,134
Valparaíso,2020-10-11,103.8,6.2,7,120
Valparaíso,2020-10-12,93.4,4.6,10,95
Valparaíso,2020-10-13,83.8,3.4,0,66
Valparaíso,2020-10-14,78.8,5.4,0,52
Valparaíso,2020-10-15,84.2,4.6,0,86
Valparaíso,2020-10-16,93.6,5.4,17,95
Valparaíso,2020-10-17,100.6,7,6,122
Valparaíso,2020-10-18,96.8,7,4,113
Valparaíso,2020-10-19,92.4,3.6,8,87
Valparaíso,2020-10-20,87.2,4.6,0,67
Valparaíso,2020-10-21,79.2,5.2,0,73
Valparaíso,2020-10-22,81.2,5.4,11,96
Valparaíso,2020-10-23,84.6,6.8,7,73
Valparaíso,2020-10-24,84.6,9,9,97
Valparaíso,2020-10-25,76.4,6.8,7,84
Valparaíso,2020-10-26,71.4,5.4,11,73
Valparaíso,2020-10-27,65.8,5.6,0,55
Valparaíso,2020-10-28,63,5.2,0,48
Valparaíso,2020-10-29,65,4.2,10,69
Valparaíso,2020-10-30,75.4,4.6,5,70
Valparaíso,2020-10-31,75.4,5.4,6,83
Valparaíso,2020-11-01,72.8,3.4,2,107
Valparaíso,2020-11-02,67,2.4,4,48
Valparaíso,2020-11-03,65.6,3.6,0,56
Valparaíso,2020-11-04,59,3.4,0,41
Valparaíso,2020-11-05,66,3.8,12,76
Valparaíso,2020-11-06,72.2,4.4,1,74
Valparaíso,2020-11-07,75,4.6,6,83
Valparaíso,2020-11-08,69.2,2.2,3,87
Valparaíso,2020-11-09,65.6,2,1,55
Valparaíso,2020-11-10,67.2,2.8,0,47
Valparaíso,2020-11-11,69.2,2.8,0,56
Valparaíso,2020-11-12,72.2,3.6,10,91
Valparaíso,2020-11-13,81.2,4.2,3,97
Valparaíso,2020-11-14,78.8,4.6,5,70
Valparaíso,2020-11-15,68.2,2.6,3,92
Valparaíso,2020-11-16,58.6,2,2,44
Valparaíso,2020-11-17,58,2.4,0,38
Valparaíso,2020-11-18,55.8,2.4,0,49
Valparaíso,2020-11-19,60.4,2.2,7,67
Valparaíso,2020-11-20,67,2.8,3,81
Valparaíso,2020-11-21,69.8,3.4,1,67
Valparaíso,2020-11-22,69.4,2,3,71
Valparaíso,2020-11-23,62.4,1.4,3,63
Valparaíso,2020-11-24,69.2,4,0,65
Valparaíso,2020-11-25,69,4.2,0,46
Valparaíso,2020-11-26,79,3.6,14,101
Valparaíso,2020-11-27,85.4,4.4,4,70
Valparaíso,2020-11-28,86.2,5,0,113
Valparaíso,2020-11-29,74.2,2.2,4,97
Valparaíso,2020-11-30,73,1.4,3,50
Valparaíso,2020-12-01,68.4,2.6,0,41
Valparaíso,2020-12-02,67.8,2.6,0,64
Valparaíso,2020-12-03,77.6,2.4,6,90
Valparaíso,2020-12-04,92,2.8,4,94
Valparaíso,2020-12-05,95.6,3.8,2,99
Valparaíso,2020-12-06,92.8,2.6,2,113
Valparaíso,2020-12-07,84.6,1.8,5,82
Valparaíso,2020-12-08,79.8,2.8,0,76
Valparaíso,2020-12-09,76.4,2.4,0,53
Valparaíso,2020-12-10,80.4,2.2,7,75
Valparaíso,2020-12-11,91,3.2,0,96
Valparaíso,2020-12-12,97.2,4,4,102
Valparaíso,2020-12-13,100.4,2.6,5,129
Valparaíso,2020-12-14,99.8,2.6,4,84
Valparaíso,2020-12-15,112.4,3.2,0,91
Valparaíso,2020-12-16,114,3.4,0,93
Valparaíso,2020-12-17,122.4,3.4,7,165
Valparaíso,2020-12-18,130.2,4.6,6,137
Valparaíso,2020-12-19,129.8,4.8,4,126
Valparaíso,2020-12-20,118.4,3.4,6,130
Valparaíso,2020-12-21,110.2,2.2,1,91
Valparaíso,2020-12-22,120.2,3.4,0,108
Valparaíso,2020-12-23,127.4,3.4,0,96
Valparaíso,2020-12-24,137.2,4,10,176
Valparaíso,2020-12-25,136.2,4.8,6,166
Valparaíso,2020-12-26,133,4.8,4,140
Valparaíso,2020-12-27,107.6,2.8,4,103
Valparaíso,2020-12-28,99,1.6,0,80
Valparaíso,2020-12-29,116,4,0,49
Valparaíso,2020-12-30,146.2,4,0,123
Valparaíso,2020-12-31,190,4.4,16,225
Valparaíso,2021-01-01,209.2,4.6,4,254
Valparaíso,2021-01-02,212,4.6,2,299
Valparaíso,2021-01-03,191,1.4,1,145
Valparaíso,2021-01-04,171.2,0.6,0,137
Valparaíso,2021-01-05,170.4,2.4,0,120
Valparaíso,2021-01-06,208,3.4,0,155
Valparaíso,2021-01-07,242,4.4,11,295
Valparaíso,2021-01-08,293.8,5.8,6,333
Valparaíso,2021-01-09,302.4,6.6,5,307
Valparaíso,2021-01-10,290.8,4.4,7,379
Valparaíso,2021-01-11,266.6,3.2,4,198
Valparaíso,2021-01-12,261.2,3.2,0,237
Valparaíso,2021-01-13,241.2,3.6,0,212
Valparaíso,2021-01-14,249.6,3.8,5,280
Valparaíso,2021-01-15,260.2,4.8,9,279
Valparaíso,2021-01-16,256,5.8,5,240
Valparaíso,2021-01-17,233.6,4.8,5,290
Valparaíso,2021-01-18,215.8,3,5,191
